,employer,min_pos_salary,max_pos_salary,overtime_pay,lump_sum_pay,other_pay,retirement_cost_covered,health_benefits,DOB,pension,employer_url,location
1685,20,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,03-04-1955,,saurashtrauniversity.edu,Rajkot
1686,18,22879.56,38749.56,0.0,,585.0,,0.0,07-04-1980,,spuvvn.edu,
1687,19,22879.56,38749.56,0.0,0.0,0.0,,0.0,13-04-1972,,sdau.edu.in,Palanpur
1688,4,74988.0,140976.0,0.0,0.0,650.0,,17109.6,06-11-1967,2.00% @ 55,gu.ac.in,Mehsana
1689,14,22879.56,38749.56,0.0,0.0,0.0,,0.0,24-09-1968,,www.mkbhavuni.edu.in,Bhavnagar
1690,3,46764.0,82152.0,46.04,0.0,592.24,,16932.22,13-07-1988,2.00% @ 60,baou.edu.in,Ahmedabad
1691,6,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,07-03-1955,,gfsu.edu.in,
1692,15,67656.0,143952.0,0.0,0.0,0.0,0.0,23270.64,18-05-1964,2.00% @ 55,msubaroda.ac.in,
1693,8,22879.56,38749.56,0.0,0.0,4486.7,0.0,0.0,12-03-1961,,gtu.ac.in,
1694,20,60864.0,213120.0,0.0,0.0,6146.0,0.0,9237.72,03-05-1989,2.00% @ 55,saurashtrauniversity.edu,Rajkot
1695,5,50148.0,71304.0,0.0,,1023.79,0.0,9831.33,01-03-1966,2.00% @ 62,ayurveduniversity.edu.in,Jamnagar
1696,1,22879.56,38749.56,0.0,0.0,605.0,,0.0,20-04-1958,,www.bknmu.edu.in,
1697,18,22879.56,38749.56,0.0,0.0,728.0,0.0,0.0,20-01-1964,,spuvvn.edu,Vallabh Vidhyanagar
1698,2,22879.56,38749.56,0.0,0.0,110.25,0.0,0.0,02-07-1988,,ddu.ac.in,Nadiad
1699,14,59076.0,131088.0,0.0,0.0,36064.64,0.0,23270.64,18-03-1986,2.00% @ 60,www.mkbhavuni.edu.in,Bhavnagar
1700,20,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,26-01-1960,,saurashtrauniversity.edu,Rajkot
1701,23,28079.4,41432.76,0.0,,0.0,,0.0,26-01-1973,,vnsgu.ac.in,Surat
1702,19,49284.0,86568.0,0.0,0.0,27223.13,0.0,18602.64,08-08-1974,2.00% @ 55,sdau.edu.in,Palanpur
1703,19,22879.56,38749.56,0.0,0.0,2679.8,,0.0,06-04-1954,,sdau.edu.in,Palanpur
1704,14,22879.56,38749.56,0.0,,569.0,,0.0,02-08-1982,,www.mkbhavuni.edu.in,Bhavnagar
1705,15,46764.0,82152.0,0.0,0.0,650.0,0.0,22015.08,14-01-1985,2.00% @ 55,msubaroda.ac.in,Vadodara
1706,20,85188.0,150792.0,0.0,0.0,9291.02,,6996.87,12-11-1976,2.00% @ 55,saurashtrauniversity.edu,Rajkot
1707,10,22879.56,38749.56,0.0,0.0,2198.0,,0.0,10-03-1964,,www.guts.education,Ahmedabad
1708,6,67656.0,143952.0,0.0,0.0,7354.8,0.0,23270.64,12-10-1956,2.00% @ 55,gfsu.edu.in,Gandhinagar
1709,1,59076.0,131088.0,0.0,0.0,1762.8,,294.94,12-06-1965,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.bknmu.edu.in,
1710,9,49512.0,66192.0,0.0,0.0,2609.48,,9329.16,09-10-1987,2.00% @ 62,gujaratuniversity.org.in,Ahmedabad
1711,12,22879.56,38749.56,0.0,0.0,4172.03,,0.0,20-03-1965,,iitram.ac.in,
1712,11,49512.0,66192.0,0.0,0.0,6400.0,0.0,6810.03,15-10-1982,2.00% @ 62,ngu.ac.in,
1713,9,22879.56,38749.56,0.0,0.0,2500.5,,0.0,16-11-1969,,gujaratuniversity.org.in,Ahmedabad
1714,15,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,13-06-1977,,msubaroda.ac.in,Vadodara
1715,10,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,22-01-1956,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.guts.education,Ahmedabad
1716,12,85188.0,150792.0,0.0,0.0,0.0,,23270.64,01-06-1966,2.00% @ 55,iitram.ac.in,
1717,0,68280.0,127908.0,0.0,0.0,0.0,0.0,0.0,08-04-1970,,www.aau.in,Anand
1718,7,42192.0,83064.0,0.0,0.0,0.0,0.0,23270.64,20-10-1975,2.00% @ 62,gnlu.ac.in,Gandhinagar
1719,14,56316.0,98904.0,0.0,0.0,650.0,,9148.08,06-05-1971,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar
1720,11,37152.0,65268.0,2954.9,0.0,3211.88,,17109.6,12-10-1983,2.00% @ 55,ngu.ac.in,Patan
1721,9,67656.0,143952.0,0.0,0.0,18517.2,0.0,23270.64,05-04-1980,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad
1722,22,69792.0,88488.0,196.98,0.0,0.0,0.0,18722.64,14-07-1956,2.00% @ 62,sggu.ac.in,
1723,23,22879.56,38749.56,0.0,,3829.5,,0.0,18-02-1964,,vnsgu.ac.in,Surat
1724,20,28079.4,41432.76,0.0,0.0,0.0,,0.0,22-04-1984,,saurashtrauniversity.edu,
1725,3,85188.0,150792.0,0.0,0.0,38160.0,0.0,23270.64,01-08-1975,2.00% @ 55,baou.edu.in,
1726,19,40452.0,75792.0,0.0,0.0,650.0,0.0,22710.84,21-03-1978,2.00% @ 55,sdau.edu.in,
1727,20,22879.56,38749.56,0.0,0.0,1035.0,0.0,0.0,22-07-1973,,saurashtrauniversity.edu,
1728,20,44976.0,78984.0,0.0,,650.0,0.0,17631.72,20-03-1966,2.00% @ 55,saurashtrauniversity.edu,
1729,5,22879.56,38749.56,0.0,0.0,100.1,0.0,0.0,15-07-1953,,ayurveduniversity.edu.in,Jamnagar
1730,8,22879.56,38749.56,0.0,0.0,385.0,,0.0,23-07-1961,,gtu.ac.in,Ahmedabad
1731,3,22879.56,38749.56,0.0,0.0,5524.0,,0.0,14-02-1952,,baou.edu.in,Ahmedabad
1732,20,59076.0,131088.0,0.0,,0.0,0.0,0.0,27-01-1969,,saurashtrauniversity.edu,Rajkot
1733,12,14496.0,38028.0,0.0,0.0,4868.0,0.0,0.0,02-05-1961,Part-Time Seasonal and Temporary (PST) Retirement Plan,iitram.ac.in,Ahmedabad
1734,16,49512.0,66192.0,0.0,0.0,3226.13,0.0,0.0,23-09-1963,2.00% @ 55,www.nau.in,Navsari
1735,19,49512.0,66192.0,0.0,,0.0,0.0,0.0,01-03-1979,Part-Time Seasonal and Temporary (PST) Retirement Plan,sdau.edu.in,
1736,20,14496.0,38028.0,0.0,0.0,10023.99,0.0,0.0,27-09-1973,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot
1737,6,59076.0,131088.0,0.0,0.0,0.0,0.0,1769.64,22-08-1980,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,Gandhinagar
1738,8,22879.56,38749.56,0.0,,980.0,0.0,0.0,27-07-1982,,gtu.ac.in,Ahmedabad
1739,21,40596.0,76080.0,0.0,0.0,325.0,0.0,23270.64,06-06-1951,2.00% @ 62,sssu.ac.in,Veraval
1740,19,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,19-09-1979,,sdau.edu.in,Palanpur
1741,20,22879.56,38749.56,0.0,0.0,6646.05,0.0,0.0,05-02-1963,,saurashtrauniversity.edu,Rajkot
1742,6,147240.0,255060.0,0.0,0.0,0.0,,0.0,26-09-1977,2.00% @ 62,gfsu.edu.in,Gandhinagar
1743,6,33468.0,58812.0,1089.71,,650.0,0.0,21569.28,24-05-1978,2.00% @ 55,gfsu.edu.in,Gandhinagar
1744,2,52464.0,125736.0,0.0,0.0,650.0,,3614.64,21-04-1987,2.00% @ 62,ddu.ac.in,Nadiad
1745,20,59076.0,131088.0,0.0,0.0,976.6,0.0,37.35,25-01-1974,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot
1746,19,22879.56,38749.56,0.0,0.0,3677.34,0.0,0.0,01-06-1972,,sdau.edu.in,Palanpur
1747,18,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,19-04-1952,,spuvvn.edu,Vallabh Vidhyanagar
1748,0,22879.56,38749.56,0.0,0.0,666.6,0.0,0.0,23-07-1959,,www.aau.in,Anand
1749,20,85188.0,150792.0,0.0,0.0,0.0,0.0,23270.64,05-01-1983,2.00% @ 55,saurashtrauniversity.edu,Rajkot
1750,15,132.0,2880.0,0.0,0.0,2030.0,0.0,0.0,04-05-1958,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara
1751,23,22879.56,38749.56,0.0,0.0,7101.8,0.0,0.0,07-09-1951,,vnsgu.ac.in,Surat
1752,19,28079.4,41432.76,0.0,,0.0,0.0,0.0,25-07-1962,,sdau.edu.in,Palanpur
1753,20,59076.0,131088.0,0.0,0.0,525.0,0.0,9329.16,04-01-1956,2.00% @ 62,saurashtrauniversity.edu,Rajkot
1754,8,67656.0,143952.0,0.0,,16749.4,,89.64,14-06-1980,2.00% @ 62,gtu.ac.in,Ahmedabad
1755,1,67656.0,150792.0,0.0,0.0,0.0,0.0,17631.72,09-07-1982,2.00% @ 55,www.bknmu.edu.in,Junagadh
1756,10,22879.56,38749.56,0.0,0.0,209.0,,0.0,15-03-1977,,www.guts.education,Ahmedabad
1757,9,7260.0,60312.0,0.0,0.0,1594.4,0.0,0.0,01-11-1955,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,Ahmedabad
1758,14,22879.56,38749.56,0.0,0.0,4023.75,,0.0,17-10-1973,,www.mkbhavuni.edu.in,Bhavnagar
1759,10,28079.4,41432.76,0.0,0.0,0.0,,0.0,11-04-1965,,www.guts.education,Ahmedabad
1760,19,44712.0,157800.0,0.0,0.0,54.0,0.0,22710.84,27-06-1966,2.00% @ 62,sdau.edu.in,
1761,18,39456.0,73944.0,0.0,0.0,650.0,0.0,9014.42,09-07-1984,2.00% @ 62,spuvvn.edu,Vallabh Vidhyanagar
1762,15,22879.56,38749.56,0.0,0.0,2328.85,,0.0,26-03-1978,,msubaroda.ac.in,Vadodara
1763,20,28079.4,41432.76,0.0,0.0,0.0,,0.0,05-05-1987,,saurashtrauniversity.edu,Rajkot
1764,7,22879.56,38749.56,0.0,0.0,3325.15,,0.0,24-02-1983,,gnlu.ac.in,
1765,1,22879.56,38749.56,0.0,0.0,2203.3,0.0,0.0,14-06-1966,,www.bknmu.edu.in,Junagadh
1766,10,22879.56,38749.56,0.0,0.0,2018.75,0.0,0.0,07-05-1966,,www.guts.education,Ahmedabad
1767,21,60864.0,213120.0,0.0,0.0,0.0,0.0,23270.64,10-09-1961,2.00% @ 55,sssu.ac.in,Veraval
1768,22,132.0,2880.0,0.0,0.0,1200.0,0.0,0.0,11-09-1963,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,
1769,3,22879.56,38749.56,0.0,0.0,1842.0,0.0,0.0,24-08-1976,,baou.edu.in,
1770,15,22879.56,38749.56,0.0,0.0,769.65,0.0,0.0,19-01-1987,,msubaroda.ac.in,Vadodara
1771,10,31200.0,53496.0,0.0,0.0,0.0,,0.0,18-10-1955,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.guts.education,Ahmedabad
1772,8,41868.0,73548.0,51.38,0.0,650.0,0.0,17631.72,07-11-1965,2.00% @ 55,gtu.ac.in,
1773,20,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,13-09-1954,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,
1774,20,22879.56,38749.56,0.0,0.0,4295.1,,0.0,27-08-1963,,saurashtrauniversity.edu,Rajkot
1775,0,44712.0,157800.0,0.0,0.0,0.0,0.0,17631.72,21-06-1962,2.00% @ 55,www.aau.in,Anand
1776,20,59076.0,131088.0,0.0,0.0,1050.0,0.0,0.0,08-11-1981,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot
1777,22,30024.0,108996.0,0.0,0.0,138.0,0.0,17631.72,14-04-1962,2.00% @ 55,sggu.ac.in,Godhra
1778,7,49512.0,66192.0,0.0,0.0,1282.67,0.0,0.0,22-04-1982,Part-Time Seasonal and Temporary (PST) Retirement Plan,gnlu.ac.in,
1779,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,12-02-1965,,sdau.edu.in,
1780,1,31200.0,48888.0,684.98,0.0,1772.97,0.0,89.64,07-10-1983,2.00% @ 55,www.bknmu.edu.in,Junagadh
1781,0,59076.0,131088.0,0.0,0.0,5176.38,0.0,356.84,16-08-1984,2.00% @ 62,www.aau.in,
1782,3,22879.56,38749.56,0.0,0.0,3150.9,,0.0,17-02-1967,,baou.edu.in,
1783,1,22879.56,38749.56,0.0,0.0,963.96,,0.0,09-05-1979,,www.bknmu.edu.in,Junagadh
1784,15,50148.0,71304.0,0.0,0.0,2485.0,0.0,0.0,12-03-1965,2.00% @ 62,msubaroda.ac.in,Vadodara
1785,23,85188.0,150792.0,0.0,0.0,9807.3,0.0,17631.72,26-09-1979,2.00% @ 55,vnsgu.ac.in,Surat
1786,5,85188.0,150792.0,0.0,0.0,9304.0,0.0,11754.48,22-10-1978,2.00% @ 55,ayurveduniversity.edu.in,
1787,9,49512.0,66192.0,0.0,0.0,0.0,,29.88,05-07-1953,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,Ahmedabad
1788,13,22879.56,38749.56,0.0,0.0,330.0,,0.0,25-06-1953,,kskvku.digitaluniversity.ac,Bhuj
1789,1,85188.0,150792.0,0.0,0.0,19401.49,0.0,11761.95,17-10-1950,,www.bknmu.edu.in,Junagadh
1790,19,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,17-10-1956,Part-Time Seasonal and Temporary (PST) Retirement Plan,sdau.edu.in,Palanpur
1791,0,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,04-04-1964,,www.aau.in,Anand
1792,22,37380.0,65700.0,0.0,352.19,404.05,,2423.41,17-04-1968,2.00% @ 62,sggu.ac.in,
1793,22,22879.56,38749.56,0.0,0.0,5965.75,,0.0,03-07-1961,,sggu.ac.in,
1794,16,22879.56,38749.56,0.0,0.0,2653.3,,0.0,08-03-1955,,www.nau.in,Navsari
1795,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,14-10-1963,,sdau.edu.in,Palanpur
1796,14,22879.56,38749.56,0.0,0.0,1480.0,,0.0,21-08-1951,,www.mkbhavuni.edu.in,Bhavnagar
1797,10,22879.56,38749.56,0.0,0.0,110.0,,0.0,23-10-1962,,www.guts.education,Ahmedabad
1798,2,28079.4,41432.76,0.0,0.0,0.0,,0.0,25-05-1982,,ddu.ac.in,Nadiad
1799,1,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,19-06-1987,,www.bknmu.edu.in,Junagadh
1800,16,54648.0,77856.0,0.0,0.0,1023.79,0.0,17631.72,22-05-1974,2.00% @ 55,www.nau.in,
1801,16,52464.0,125736.0,2977.2,0.0,1802.8,0.0,8998.68,04-06-1981,2.00% @ 55,www.nau.in,
1802,14,22879.56,38749.56,0.0,0.0,2863.3,,0.0,22-10-1985,,www.mkbhavuni.edu.in,
1803,0,22879.56,38749.56,0.0,,3799.0,,0.0,05-03-1972,,www.aau.in,Anand
1804,20,22879.56,38749.56,0.0,0.0,7170.0,0.0,0.0,02-06-1953,,saurashtrauniversity.edu,Rajkot
1805,6,22879.56,38749.56,0.0,0.0,264.0,,0.0,21-07-1964,,gfsu.edu.in,
1806,4,59076.0,131088.0,0.0,0.0,0.0,,0.0,08-03-1975,Part-Time Seasonal and Temporary (PST) Retirement Plan,gu.ac.in,Mehsana
1807,20,59076.0,131088.0,0.0,0.0,0.0,0.0,5106.99,08-05-1951,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot
1808,19,22879.56,38749.56,0.0,0.0,1853.6,0.0,0.0,17-03-1961,,sdau.edu.in,Palanpur
1809,14,26928.0,38172.0,0.0,0.0,0.0,0.0,0.0,24-10-1975,,www.mkbhavuni.edu.in,Bhavnagar
1810,14,22879.56,38749.56,0.0,0.0,4675.38,0.0,0.0,08-11-1982,,www.mkbhavuni.edu.in,
1811,9,67656.0,143952.0,0.0,0.0,0.0,0.0,9329.16,24-02-1970,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad
1812,10,26928.0,38172.0,0.0,0.0,0.0,0.0,0.0,16-04-1965,,www.guts.education,Ahmedabad
1813,22,59076.0,131088.0,0.0,0.0,4836.0,0.0,0.0,26-09-1969,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,Godhra
1814,22,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,06-02-1972,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,
1815,10,22879.56,38749.56,0.0,0.0,0.0,,0.0,16-11-1978,,www.guts.education,Ahmedabad
1816,16,28079.4,41432.76,0.0,0.0,0.0,,0.0,10-01-1951,,www.nau.in,Navsari
1817,15,85188.0,150792.0,0.0,0.0,24227.61,,4672.05,20-08-1958,2.00% @ 55,msubaroda.ac.in,Vadodara
1818,14,26928.0,38172.0,0.0,0.0,0.0,,0.0,26-08-1956,,www.mkbhavuni.edu.in,Bhavnagar
1819,15,50148.0,71304.0,0.0,0.0,2303.13,,16232.72,11-11-1987,2.00% @ 62,msubaroda.ac.in,Vadodara
1820,12,32916.0,57828.0,0.0,0.0,650.0,,23270.64,03-04-1969,2.00% @ 55,iitram.ac.in,
1821,19,22879.56,38749.56,0.0,0.0,3274.7,0.0,0.0,06-06-1963,,sdau.edu.in,Palanpur
1822,8,22879.56,38749.56,0.0,0.0,1521.25,0.0,0.0,23-01-1986,,gtu.ac.in,Ahmedabad
1823,18,50148.0,71304.0,0.0,6.25,0.0,,0.0,11-08-1954,2.00% @ 62,spuvvn.edu,
1824,12,67656.0,143952.0,0.0,0.0,0.0,0.0,0.0,08-07-1950,,iitram.ac.in,Ahmedabad
1825,12,30024.0,108996.0,0.0,0.0,-52.32,,16247.96,05-06-1962,2.00% @ 62,iitram.ac.in,Ahmedabad
1826,2,28152.0,66204.0,0.0,0.0,1544.0,,0.0,18-03-1988,,ddu.ac.in,Nadiad
1827,1,28079.4,41432.76,0.0,0.0,0.0,,0.0,26-04-1975,,www.bknmu.edu.in,Junagadh
1828,16,67656.0,126600.0,0.0,0.0,0.0,0.0,8467.91,15-01-1950,2.00% @ 62,www.nau.in,Navsari
1829,1,22879.56,38749.56,0.0,0.0,7412.89,,0.0,10-02-1958,,www.bknmu.edu.in,Junagadh
1830,14,22879.56,38749.56,0.0,0.0,1389.3,,0.0,22-06-1989,,www.mkbhavuni.edu.in,Bhavnagar
1831,12,22879.56,38749.56,0.0,0.0,6249.59,,0.0,12-10-1971,,iitram.ac.in,Ahmedabad
1832,11,49512.0,66192.0,0.0,,0.0,,29.88,18-02-1973,Part-Time Seasonal and Temporary (PST) Retirement Plan,ngu.ac.in,Patan
1833,14,22879.56,38749.56,0.0,0.0,1606.0,,0.0,19-05-1970,,www.mkbhavuni.edu.in,Bhavnagar
1834,9,67656.0,143952.0,0.0,0.0,11572.98,,23270.64,23-11-1977,2.00% @ 60,gujaratuniversity.org.in,
1835,20,22879.56,38749.56,0.0,0.0,4520.25,0.0,0.0,23-04-1987,,saurashtrauniversity.edu,Rajkot
1836,3,22879.56,38749.56,0.0,0.0,1485.0,,0.0,14-05-1957,,baou.edu.in,
1837,18,22879.56,38749.56,0.0,0.0,221.0,0.0,0.0,15-02-1969,,spuvvn.edu,
1838,19,22879.56,38749.56,0.0,0.0,331.8,,0.0,02-11-1981,,sdau.edu.in,Palanpur
1839,2,56184.0,86820.0,6927.38,,1071.0,,2286.99,23-05-1977,2.50% @ 57,ddu.ac.in,Nadiad
1840,4,22879.56,38749.56,0.0,0.0,1648.75,0.0,0.0,25-11-1974,,gu.ac.in,Mehsana
1841,8,40452.0,75792.0,0.0,1471.67,672.5,0.0,9068.4,03-06-1956,2.00% @ 60,gtu.ac.in,
1842,12,22879.56,38749.56,0.0,,2104.0,,0.0,27-01-1974,,iitram.ac.in,Ahmedabad
1843,5,132.0,2880.0,0.0,0.0,202.5,0.0,0.0,10-06-1985,,ayurveduniversity.edu.in,Jamnagar
1844,2,28152.0,114780.0,0.0,0.0,0.0,0.0,0.0,15-11-1956,Part-Time Seasonal and Temporary (PST) Retirement Plan,ddu.ac.in,Nadiad
1845,16,22879.56,38749.56,0.0,0.0,269.5,,0.0,03-06-1970,,www.nau.in,Navsari
1846,6,36120.0,63480.0,6.51,2989.38,650.0,,1971.63,15-01-1974,2.00% @ 62,gfsu.edu.in,
1847,18,22879.56,38749.56,0.0,0.0,2522.0,,0.0,07-07-1968,,spuvvn.edu,
1848,20,22879.56,38749.56,0.0,0.0,2599.5,0.0,0.0,09-01-1960,,saurashtrauniversity.edu,Rajkot
1849,0,85188.0,150792.0,0.0,0.0,11201.27,0.0,23270.64,25-05-1971,2.00% @ 55,www.aau.in,
1850,22,52464.0,125736.0,0.0,598.2,667.89,0.0,16963.74,11-08-1984,2.00% @ 62,sggu.ac.in,Godhra
1851,19,67656.0,143952.0,0.0,,0.0,,52.29,01-08-1962,2.00% @ 62,sdau.edu.in,Palanpur
1852,15,59076.0,131088.0,0.0,0.0,4409.64,0.0,9329.16,18-03-1987,2.00% @ 55,msubaroda.ac.in,Vadodara
1853,19,30024.0,108996.0,0.0,4227.64,25.0,0.0,9696.1,13-08-1981,2.00% @ 62,sdau.edu.in,Palanpur
1854,10,59076.0,131088.0,0.0,0.0,1300.0,,23270.64,09-07-1952,2.00% @ 62,www.guts.education,Ahmedabad
1855,22,49512.0,66192.0,0.0,0.0,10827.89,0.0,14.94,27-08-1957,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,
1856,6,22879.56,38749.56,0.0,0.0,3882.5,0.0,0.0,13-02-1978,,gfsu.edu.in,Gandhinagar
1857,15,23664.0,37452.0,0.0,0.0,0.0,0.0,18194.4,23-08-1978,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara
1858,20,59076.0,131088.0,0.0,,5900.81,0.0,7338.36,03-10-1959,2.00% @ 62,saurashtrauniversity.edu,Rajkot
1859,18,28152.0,66204.0,0.0,0.0,0.0,,0.0,18-07-1950,,spuvvn.edu,Vallabh Vidhyanagar
1860,4,31200.0,53496.0,155.85,0.0,650.0,,8564.64,27-10-1959,2.00% @ 62,gu.ac.in,
1861,8,37380.0,65700.0,0.0,0.0,659.3,0.0,9319.08,01-04-1989,2.00% @ 55,gtu.ac.in,
1862,8,46764.0,82152.0,0.0,0.0,650.0,0.0,22299.72,13-10-1978,2.00% @ 55,gtu.ac.in,Ahmedabad
1863,12,42156.0,74076.0,87.66,418.73,1.62,0.0,0.0,12-02-1986,2.00% @ 55,iitram.ac.in,Ahmedabad
1864,14,22879.56,38749.56,0.0,0.0,3907.65,0.0,0.0,23-04-1957,,www.mkbhavuni.edu.in,Bhavnagar
1865,20,22879.56,38749.56,0.0,0.0,769.5,0.0,0.0,05-09-1988,,saurashtrauniversity.edu,Rajkot
1866,15,37380.0,65700.0,0.0,0.0,2996.16,0.0,17631.72,25-08-1964,2.00% @ 55,msubaroda.ac.in,Vadodara
1867,8,22879.56,38749.56,0.0,0.0,1274.0,,0.0,17-06-1958,,gtu.ac.in,Ahmedabad
1868,6,28079.4,41432.76,0.0,0.0,0.0,,0.0,12-01-1986,,gfsu.edu.in,Gandhinagar
1869,15,22879.56,38749.56,0.0,0.0,3950.15,0.0,0.0,02-10-1971,,msubaroda.ac.in,
1870,12,44712.0,157800.0,0.0,0.0,138.0,0.0,23270.64,23-08-1956,2.00% @ 62,iitram.ac.in,Ahmedabad
1871,23,37380.0,65700.0,0.0,0.0,0.0,0.0,2211.3,03-10-1963,2.00% @ 62,vnsgu.ac.in,Surat
1872,18,49512.0,66192.0,0.0,0.0,2854.2,0.0,0.0,16-09-1979,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,
1873,14,39456.0,73944.0,0.0,,567.14,,22032.58,17-07-1956,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar
1874,8,28079.4,41432.76,0.0,0.0,0.0,,0.0,20-10-1988,,gtu.ac.in,Ahmedabad
1875,19,85188.0,150792.0,0.0,0.0,0.0,0.0,3614.64,15-06-1966,2.00% @ 55,sdau.edu.in,Palanpur
1876,22,22879.56,38749.56,0.0,0.0,2395.45,,0.0,26-10-1952,,sggu.ac.in,Godhra
1877,1,22879.56,38749.56,0.0,0.0,4496.88,0.0,0.0,08-08-1988,,www.bknmu.edu.in,Junagadh
1878,15,49512.0,66192.0,0.0,,1884.8,0.0,440.62,27-02-1976,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara
1879,7,14496.0,38028.0,0.0,,28115.0,0.0,0.0,26-10-1952,Part-Time Seasonal and Temporary (PST) Retirement Plan,gnlu.ac.in,Gandhinagar
1880,14,22879.56,38749.56,0.0,0.0,126.5,,0.0,23-09-1960,,www.mkbhavuni.edu.in,Bhavnagar
1881,8,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,01-07-1971,,gtu.ac.in,Ahmedabad
1882,19,22879.56,38749.56,0.0,0.0,4482.2,,0.0,03-05-1950,,sdau.edu.in,Palanpur
1883,10,59076.0,131088.0,0.0,0.0,22881.0,0.0,8823.33,15-09-1965,2.00% @ 55,www.guts.education,Ahmedabad
1884,1,22879.56,38749.56,0.0,,4932.95,,0.0,04-02-1956,,www.bknmu.edu.in,
1885,19,22879.56,38749.56,0.0,0.0,3901.2,,0.0,20-08-1954,,sdau.edu.in,
1886,20,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,03-10-1972,,saurashtrauniversity.edu,
1887,18,85188.0,150792.0,0.0,0.0,1000.0,0.0,23270.64,05-07-1981,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar
1888,8,52464.0,125736.0,513.83,0.0,661.0,0.0,9237.72,04-10-1962,2.00% @ 62,gtu.ac.in,Ahmedabad
1889,10,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,24-09-1980,,www.guts.education,Ahmedabad
1890,18,22879.56,38749.56,0.0,0.0,247.5,,0.0,02-07-1978,,spuvvn.edu,Vallabh Vidhyanagar
1891,8,22879.56,38749.56,0.0,0.0,578.4,,0.0,27-08-1975,,gtu.ac.in,Ahmedabad
1892,10,49512.0,66192.0,0.0,0.0,64417.05,,89.64,04-07-1981,2.00% @ 62,www.guts.education,Ahmedabad
1893,10,28079.4,41432.76,0.0,,0.0,0.0,0.0,25-10-1973,,www.guts.education,Ahmedabad
1894,11,28079.4,41432.76,0.0,0.0,0.0,,0.0,22-11-1981,,ngu.ac.in,
1895,8,59076.0,131088.0,0.0,,500.0,0.0,89.64,14-11-1983,2.00% @ 62,gtu.ac.in,Ahmedabad
1896,6,46764.0,82152.0,0.0,,1820.75,0.0,20313.72,19-10-1952,2.00% @ 55,gfsu.edu.in,
1897,20,59076.0,131088.0,0.0,0.0,9777.24,,12832.2,10-04-1967,2.00% @ 62,saurashtrauniversity.edu,Rajkot
1898,6,22879.56,38749.56,0.0,0.0,236.5,,0.0,13-02-1964,,gfsu.edu.in,Gandhinagar
1899,23,85188.0,150792.0,0.0,0.0,0.0,,0.0,21-10-1970,,vnsgu.ac.in,Surat
1900,20,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,27-07-1986,,saurashtrauniversity.edu,Rajkot
1901,10,33480.0,58824.0,5370.09,0.0,1817.81,0.0,23270.64,01-07-1955,2.00% @ 55,www.guts.education,Ahmedabad
