,Id,game_seq,season_end,date,season_game_seq,playoff,team_id,Elo,opp_team_id,opp_Elo,win_equivalent,bet_ratio,home_crowd,opp_crowd,total_crowd
4419,49420,5190,1961,3/19/1961,84,1.0,2,1505.7924,3,1455.2413,41.343643,0.70404637,6400,900,7300
4420,49421,62136,2015,12/6/2014,20,0.0,11,1626.5421,6,1565.9011,53.734177,0.71600366,3700,4500,8200
4421,49422,15859,1975,11/19/1974,15,0.0,8,1482.5076,6,1437.175,,0.6977489,8500,3600,12100
4422,49423,35683,1994,11/5/1993,1,0.0,3,1508.2911,24,1324.8868,42.444072999999996,0.83636218,7000,4600,11600
4423,49424,46815,2003,12/28/2002,29,0.0,18,1705.8796,1,1427.9581,60.837391000000004,0.89802688,6500,2100,8600
4424,49425,32130,1990,5/28/1990,95,1.0,5,1641.9172,3,1690.9076,57.875317,0.57288581,7000,2900,9900
4425,49426,54007,2008,4/2/2008,75,0.0,27,1486.0795,8,1317.7379,38.49087100000001,0.82414669,4300,1400,5700
4426,49427,3971,1958,11/23/1957,13,0.0,31,1536.4202,3,1455.4626,43.323303,0.73917311,3500,3700,7200
4427,49428,19718,1978,3/17/1978,68,0.0,41,1416.3635,8,1470.1981,32.862686,0.5660491,6700,4500,11200
4428,49429,25953,1985,11/20/1984,12,0.0,14,1463.2542,16,1562.641,35.877811,0.50088239,8300,500,8800
4429,49430,22295,1981,1/4/1981,43,0.0,9,,0,1691.4044,41.138008,0.37611184,7400,1600,9000
4430,49431,63104,2015,4/26/2015,86,1.0,18,1549.1477,11,1654.3431,,0.49252373,8600,1900,10500
4431,49432,25688,1984,4/7/1984,79,0.0,25,1474.3413,19,1553.4003,36.190495,0.53010017,3100,100,3200
4432,49433,610,1949,11/20/1948,9,0.0,1,1454.6421,34,1477.2803,42.79020300000001,0.60952842,8900,2100,11000
4433,49434,4272,1959,11/20/1958,13,0.0,35,1402.457,33,1591.4369,31.663246,0.37467578,8200,2200,10400
4434,49435,16289,1975,1/24/1975,44,0.0,2,1434.8956,50,1209.6578,36.982914,0.86671484,5600,3200,8800
4435,49436,51110,2006,3/1/2006,57,0.0,26,,7,,,0.75540805,6900,2800,9700
4436,49437,17634,1976,2/24/1976,56,0.0,6,1457.3928,36,1386.7878,37.439369,0.727521,8400,800,9200
4437,49438,26801,1985,5/3/1985,89,1.0,9,1570.2955,2,,47.630577,0.38578066,5300,3900,9200
4438,49439,56093,2010,1/15/2010,40,0.0,11,1583.5697,22,,,0.74794048,8400,2200,10600
4439,49440,48781,2004,4/4/2004,78,0.0,24,1646.9136,29,1628.6801,55.946327000000004,0.66387415,4000,2200,6200
4440,49441,9341,1969,2/22/1969,68,0.0,1,1617.1285,52,,56.744179,0.87262762,6300,1000,7300
4441,49442,32034,1990,4/18/1990,80,0.0,4,1608.5922,15,1471.3094,54.581157999999995,0.79671842,5300,2000,7300
4442,49443,26615,1985,3/22/1985,70,0.0,0,1695.7582,10,1511.1842,60.067795,0.83728164,6400,1700,8100
4443,49444,62944,2015,3/29/2015,73,0.0,13,1681.2802,29,,58.822338,0.76193464,6000,600,6600
4444,49445,40779,1998,11/30/1997,16,0.0,14,,23,,56.919636,0.79423302,6100,1900,8000
4445,49446,39590,1997,12/11/1996,19,0.0,25,,10,1560.1399,38.675598,0.49652436,7800,2600,10400
4446,49447,51346,2006,4/2/2006,73,0.0,24,1438.0354,12,1438.7568,35.002018,0.6391077,8700,3800,12500
4447,49448,20928,1980,10/21/1979,6,0.0,8,1601.7037,5,,51.204704,0.80054742,7700,1600,9300
4448,49449,53207,2008,12/12/2007,23,0.0,6,1639.3105,17,1583.1,55.215763,0.71078926,8000,2200,10200
4449,49450,45409,2002,12/7/2001,20,0.0,26,1559.9236,16,1451.3806,47.260967,0.76860833,8600,2800,11400
4450,49451,53921,2008,3/22/2008,68,0.0,38,1634.3212,0,1718.5382,55.153236,0.52269787,5700,2500,8200
4451,49452,42656,2000,11/6/1999,3,0.0,27,1445.6503,23,,34.813477,0.526914,9100,4300,13400
4452,49453,16512,1975,2/25/1975,61,0.0,1,,14,1434.9851,36.551468,0.6432941,7600,3600,11200
4453,49454,57256,2011,12/22/2010,27,0.0,27,1356.861,5,1572.7697,,0.33911869,8700,2900,11600
4454,49455,31684,1990,2/25/1990,54,0.0,20,,13,1515.6516,29.840709999999998,0.43763793,5700,5100,10800
4455,49456,23094,1982,12/19/1981,26,0.0,11,1479.0199,5,1515.9839,39.725132,0.58973366,4600,500,5100
4456,49457,45470,2002,12/16/2001,26,0.0,14,1508.4036,23,1535.3429,43.122723,0.60361987,5400,4800,10200
4457,49458,22465,1981,2/6/1981,59,0.0,6,1635.0247,11,1474.3833,,0.81762999,5300,2200,7500
4458,49459,6701,1965,3/9/1965,73,0.0,2,1601.5520000000001,32,,,0.79349732,5900,3400,9300
4459,49460,56756,2010,4/19/2010,84,1.0,16,1612.7534,17,1617.2104,51.464764,0.63413316,8200,4700,12900
4460,49461,21864,1981,10/17/1980,3,0.0,44,,16,1426.1529999999998,,0.64049309,3000,3300,6300
4461,49462,21684,1980,3/16/1980,74,0.0,3,1265.1776,11,1467.0073,,0.35751206,5500,4000,9500
4462,49463,13650,1973,12/13/1972,31,0.0,7,,1,1626.1592,42.588108,0.43268958,3800,300,4100
4463,49464,48472,2004,2/22/2004,58,0.0,3,1560.0079,23,1362.8062,,0.84694403,3200,2200,5400
4464,49465,24403,1983,2/17/1983,52,0.0,12,1433.8832,44,,32.601444,0.67331713,6000,2600,8600
4465,49466,62775,2015,3/7/2015,63,0.0,4,1282.5621,7,1681.5149,,0.15175393,3800,4300,8100
4466,49467,47852,2004,11/22/2003,13,0.0,1,1431.4406,4,1550.8856,34.7673,0.47204548,4800,2200,7000
4467,49468,9815,1970,11/12/1969,12,0.0,52,1358.7732,3,,31.617744000000002,0.59872776,8600,3900,12500
4468,49469,580,1949,11/9/1948,3,0.0,0,1359.3345,35,1536.2078,34.684967,0.39114109,8300,2600,10900
4469,49470,21039,1980,11/13/1979,15,0.0,19,1378.7706,7,1584.2018,30.455818,0.35276428,9200,5400,14600
4470,49471,29685,1988,4/6/1988,73,0.0,14,1506.7609,12,1308.1014,41.619479999999996,0.8480286,6300,5100,11400
4471,49472,26997,1986,11/25/1985,14,0.0,15,,17,1529.7214,26.63447,0.40487209,4900,5000,9900
4472,49473,58957,2012,4/6/2012,55,0.0,15,1567.1355,42,1682.8322,48.333931,0.47742605,5700,3900,9600
4473,49474,58268,2012,1/9/2012,9,0.0,1,1490.3213,37,1397.8618,,0.75173473,3500,2700,6200
4474,49475,45835,2002,2/12/2002,49,0.0,10,1354.9459,26,1555.9211,,0.35864270000000004,3300,3700,7000
4475,49476,29054,1988,12/12/1987,18,0.0,3,1652.9325,1,1398.1217,,0.88518304,9300,1800,11100
4476,49477,40576,1998,11/1/1997,2,0.0,5,,4,1343.7581,61.52064100000001,0.93535531,7000,2000,9000
4477,49478,8291,1968,2/16/1968,66,0.0,52,1243.3032,4,,,0.15016422,4600,4100,8700
4478,49479,19664,1978,3/7/1978,66,0.0,7,1510.4363,3,1477.5214,,0.68246424,6400,2100,8500
4479,49480,35537,1993,4/16/1993,77,0.0,13,1538.6884,21,,,0.85534519,8700,5200,13900
4480,49481,43961,2001,11/11/2000,6,0.0,5,1309.249,26,1503.2725,21.378588,0.36789861,8300,4200,12500
4481,49482,39624,1997,12/17/1996,24,0.0,5,1768.9775,2,1612.342,,0.81416631,7600,3500,11100
4482,49483,13076,1972,3/16/1972,76,0.0,53,,55,1368.9601,36.076321,0.66308403,6300,1800,8100
4483,49484,21831,1981,10/11/1980,1,0.0,7,1542.9641,5,1449.5720000000001,46.373188,0.75273532,3700,1100,4800
4484,49485,41650,1998,4/7/1998,75,0.0,7,1564.3197,1,1517.0334,48.911587,0.7001155,6100,2600,8700
4485,49486,44835,2001,3/18/2001,67,0.0,12,,14,1510.2094,20.046165,0.3262507,6600,3000,9600
4486,49487,60297,2013,3/29/2013,72,0.0,13,,20,1628.6926,56.669567,0.67887378,4600,5300,9900
4487,49488,18685,1977,3/1/1977,63,0.0,9,,4,1585.4728,43.585457,0.55478406,5800,100,5900
4488,49489,58208,2012,1/2/2012,5,0.0,3,1400.1475,23,1600.7854,,0.3590894,7000,400,7400
4489,49490,49635,2005,2/5/2005,49,0.0,22,1628.9979999999994,5,1492.4264,,0.79605466,3900,1000,4900
4490,49491,44767,2001,3/9/2001,61,0.0,2,1626.8171,13,1706.5782,,0.52909321,6400,1800,8200
4491,49492,52823,2007,4/26/2007,85,1.0,2,1472.976,6,1681.3801,39.281487,0.34886667,4600,2100,6700
4492,49493,30534,1989,2/26/1989,55,0.0,16,1511.5809,4,1521.8247,44.113243,0.62637073,6400,4300,10700
4493,49494,24698,1983,4/9/1983,78,0.0,17,1398.0708,36,1523.6096,29.901178,0.46331275,7600,3100,10700
4494,49495,52026,2007,12/31/2006,28,0.0,16,1527.0753,18,1674.9059,43.244862,0.43159786,8000,3700,11700
4495,49496,15438,1974,3/10/1974,74,0.0,49,1552.191,51,1357.3611,49.792885,0.84516579,5200,4300,9500
4496,49497,49134,2005,11/27/2004,14,0.0,13,1687.8873,17,1544.8177,60.227016000000006,0.80206025,6200,3900,10100
4497,49498,33990,1992,2/16/1992,51,0.0,23,1329.1587,8,,26.445795,0.42378241,9000,1900,10900
4498,49499,35060,1993,2/2/1993,41,0.0,9,,24,1280.9827,51.970951,0.93234098,5700,4500,10200
4499,49500,11921,1971,3/27/1971,83,1.0,39,1415.7715,8,1688.6331,37.864338000000004,0.26991159,9100,3100,12200
4500,49501,35672,1993,6/5/1993,100,1.0,6,1625.0325,14,1636.6917,55.09721800000001,0.62446195,3900,1900,5800
4501,49502,48510,2004,2/27/2004,57,0.0,20,1443.8203,1,,35.161839,0.63497072,3300,3900,7200
4502,49503,28781,1987,4/23/1987,83,1.0,0,1675.6960000000001,5,1539.3923,,0.79580414,5300,100,5400
4503,49504,52060,2007,1/5/2007,34,0.0,23,1496.6526,37,1385.9663,,0.77079535,7000,2100,9100
4504,49505,9459,1969,3/11/1969,66,0.0,49,1182.3779,47,1407.559,23.774904,0.32726088,8200,3800,12000
4505,49506,35926,1994,12/12/1993,20,0.0,2,,12,1462.4874,,0.57135761,4000,2100,6100
4506,49507,40083,1997,2/24/1997,53,0.0,23,1539.1416,3,1637.3807,47.018681,0.50253409,6800,4800,11600
4507,49508,31803,1990,3/15/1990,63,0.0,12,1463.0055,9,1631.5986,38.775997,0.40254939,8300,2100,10400
4508,49509,19470,1978,1/28/1978,44,0.0,10,,3,,,0.65395665,7600,1300,8900
4509,49510,19918,1979,10/13/1978,1,0.0,16,1518.1899,13,1566.6167,42.876591,0.57367951,8200,2700,10900
4510,49511,19450,1978,1/24/1978,46,0.0,36,1430.4812,9,1700.1796,32.587790999999996,0.27351481,4000,1400,5400
4511,49512,31544,1990,2/2/1990,43,0.0,12,1467.4612,19,1307.038,40.415791,0.81744266,9400,5100,14500
4512,49513,23233,1982,1/15/1982,35,0.0,14,1590.9764,17,1362.7562,50.837447999999995,0.86868566,7200,800,8000
4513,49514,24022,1983,12/7/1982,20,0.0,12,1484.8114,44,1324.4469,39.71990200000001,0.81739223,6100,1600,7700
4514,49515,39739,1997,1/3/1997,32,0.0,48,1249.1042,14,1629.2253,18.180511,0.16624089,8400,3400,11800
4515,49516,22462,1981,2/6/1981,58,0.0,3,1279.9965,2,,20.196821,0.19879155,6400,700,7100
4516,49517,51338,2006,4/1/2006,73,0.0,8,,15,1479.7184,,0.63610959,3400,1500,4900
4517,49518,21529,1980,2/15/1980,60,0.0,2,1650.6581,36,1605.7964,56.338993,0.69717699,4500,5400,9900
4518,49519,34585,1993,11/19/1992,8,0.0,20,,1,1586.7465,,0.58663297,5600,4700,10300
4519,49520,35427,1993,3/31/1993,69,0.0,2,1458.1895,24,1284.7057,34.619617,0.82839561,3400,4900,8300
4520,49521,9656,1969,5/5/1969,100,1.0,2,1613.1588,0,1598.6222,,0.65910894,8000,1700,9700
4521,49522,41787,1998,5/5/1998,88,1.0,17,1711.1489,13,1649.2534,61.809464,0.71746981,6400,2100,8500
4522,49523,6756,1965,4/23/1965,90,1.0,2,1569.5476,0,1648.5143,47.189739,0.53023249,8800,2200,11000
4523,49524,3319,1956,11/13/1955,4,0.0,1,1543.9012,43,1512.2114,,0.68093401,8100,3600,11700
4524,49525,15078,1974,1/18/1974,50,0.0,55,1592.7576,54,1524.5648,,0.72475964,3700,1300,5000
4525,49526,58874,2012,3/26/2012,49,0.0,27,1336.2124,3,1379.3049,23.901838,0.58117181,4700,2000,6700
4526,49527,30119,1989,12/14/1988,22,0.0,7,1597.9133,4,1510.2802,,0.74651355,7000,4400,11400
4527,49528,55548,2010,10/31/2009,4,0.0,10,1661.1681,37,1467.3158,56.983475,0.84442788,3100,1300,4400
4528,49529,44679,2001,2/25/2001,54,0.0,8,1581.9406,12,1315.8263,49.754265000000004,0.89163226,7600,600,8200
4529,49530,51404,2006,4/9/2006,76,0.0,14,1456.7355,6,1615.2385,37.212565999999995,0.41659415,8200,2800,11000
4530,49531,40638,1998,11/9/1997,6,0.0,48,1287.3733,3,1549.1642,22.322810999999998,0.28265229,5600,2100,7700
4531,49532,3210,1955,2/13/1955,55,0.0,35,,34,,47.534061,0.70354944,5700,1700,7400
4532,49533,37069,1995,12/6/1994,15,0.0,21,,8,1355.2683,,0.76300061,6900,5400,12300
4533,49534,8421,1968,3/9/1968,74,0.0,5,1342.66,31,1588.7742,29.084932000000002,0.30130303,3000,2600,5600
4534,49535,22693,1981,3/18/1981,77,0.0,4,1661.6016,15,1522.0562,,0.79881978,6000,4700,10700
4535,49536,62668,2015,2/22/2015,55,0.0,2,1329.1583,0,1408.3287,24.423105,0.52994031,8000,2600,10600
4536,49537,19559,1978,2/15/1978,55,0.0,11,1447.8384,15,1394.0276,35.577221,0.70794123,6700,1600,8300
4537,49538,57060,2011,11/26/2010,17,0.0,17,1604.0632,2,1691.9558,52.04039,0.51741695,4800,1400,6200
4538,49539,55616,2010,11/9/2009,8,0.0,1,1382.8234,17,1509.6237,28.355448,0.46150759,6700,4600,11300
4539,49540,46704,2003,12/11/2002,21,0.0,8,1470.8893,15,1562.7798,36.788937,0.51166838,7700,4600,12300
4540,49541,5041,1961,1/14/1961,42,0.0,31,1583.5156,3,1429.8208,,0.81159151,6600,2700,9300
4541,49542,14187,1973,3/4/1973,70,0.0,7,1510.9639,4,1233.0951,,0.89799911,4400,4200,8600
4542,49543,28325,1987,1/29/1987,44,0.0,10,1399.6637,7,1600.7417,31.8976,0.35850662,5600,2100,7700
4543,49544,38335,1996,12/14/1995,22,0.0,1,1646.8735,16,1528.5973,,0.77842283,6800,2000,8800
4544,49545,32579,1991,1/9/1991,32,0.0,6,1627.4166,10,1397.3229999999999,55.51913100000001,0.86991096,5500,4300,9800
4545,49546,49121,2005,11/26/2004,13,0.0,2,1586.351,21,1590.6361,49.463001,0.6343627,7800,3700,11500
4546,49547,18228,1977,12/2/1976,18,0.0,11,,8,1371.5151,44.367863,0.81442487,4400,2700,7100
4547,49548,36709,1994,4/14/1994,77,0.0,14,1689.9869,20,1358.9301,,0.92282492,8900,2800,11700
4548,49549,28135,1987,12/23/1986,25,0.0,14,1493.6313,16,1486.8162,40.73487100000001,0.64905268,7500,2100,9600
4549,49550,44788,2001,3/11/2001,64,0.0,48,1405.5601,26,1544.1206,,0.44473365,5400,1300,6700
4550,49551,43612,2000,3/26/2000,70,0.0,8,,0,1479.5723,38.556,0.62222975,3900,500,4400
4551,49552,51715,2007,11/18/2006,10,0.0,23,1522.2345,37,1390.2389,43.760643,0.79174465,7500,100,7600
4552,49553,41810,1998,5/24/1998,95,1.0,2,1708.2083,17,1754.3328,60.813187,0.57691753,5800,2800,8600
4553,49554,39863,1997,1/21/1997,39,0.0,8,1482.6633,15,,39.446991,0.55869812,3300,100,3400
4554,49555,36762,1994,4/22/1994,81,0.0,18,1221.1818,11,1636.2623,,0.14018556,5400,4200,9600
4555,49556,10779,1971,10/14/1970,1,0.0,28,1433.8118,1,1572.7233,,0.44423482,8800,4000,12800
4556,49557,2507,1953,2/3/1953,49,0.0,43,1610.9757,46,1347.6204,,0.89008814,8300,3400,11700
4557,49558,23084,1982,12/18/1981,23,0.0,36,1453.0659,17,1383.2965,36.684402,0.72656643,8100,4800,12900
4558,49559,3693,1957,12/8/1956,22,0.0,43,1499.8992,34,1551.8834,39.076698,0.5686635999999999,7100,4300,11400
4559,49560,27888,1987,11/8/1986,5,0.0,7,1602.3726,25,1458.8987,51.690197,0.80242944,3800,600,4400
4560,49561,28593,1987,3/19/1987,64,0.0,20,1280.5374,5,1481.3228,,0.35889408,3400,300,3700
4561,49562,37046,1995,12/2/1994,13,0.0,9,1548.8994,13,1551.7742,,0.63624376,5900,500,6400
4562,49563,57149,2011,12/8/2010,23,0.0,1,1486.7184,26,1432.0593,39.53957,0.7089498000000001,5300,4600,9900
4563,49564,7638,1968,10/27/1967,9,0.0,39,,32,1396.6012,49.875622,0.79989403,3200,2200,5400
4564,49565,63054,2015,4/13/2015,81,0.0,22,,23,1318.8523,,0.78909039,4400,1300,5700
4565,49566,47522,2003,4/9/2003,79,0.0,8,,20,,40.35828400000001,0.79678416,7800,1700,9500
4566,49567,18492,1977,1/22/1977,42,0.0,4,1595.4924,0,1499.8304,51.137352,0.75515932,4500,1700,6200
4567,49568,14401,1973,4/8/1973,86,1.0,7,,0,1695.9186,47.371185,0.39627841,9100,4000,13100
4568,49569,22480,1981,2/8/1981,58,0.0,4,1735.46,2,1625.3774,,0.77018076,3600,2900,6500
4569,49570,14183,1973,3/3/1973,71,0.0,1,1615.0979,32,1532.7875,,0.74067181,8800,500,9300
4570,49571,32840,1991,2/22/1991,53,0.0,0,1656.0973,19,,58.064415000000004,0.90426451,5000,1900,6900
4571,49572,23717,1982,4/13/1982,79,0.0,5,1429.151,0,1707.9513,,0.26322812,6800,5000,11800
4572,49573,31741,1990,3/6/1990,59,0.0,7,1468.5072,6,1672.3208,39.692707,0.35489318,3500,5400,8900
4573,49574,48951,2005,11/3/2004,1,0.0,29,1543.134,27,1369.4398,43.266796,0.82856774,9100,200,9300
4574,49575,47404,2003,3/23/2003,68,0.0,26,1372.4708,4,1583.0328,26.971769000000002,0.34605035,7400,1900,9300
4575,49576,8959,1969,12/25/1968,34,0.0,32,,14,1318.9846,54.215545999999996,0.88478476,8100,200,8300
4576,49577,50537,2006,12/10/2005,19,0.0,7,1254.0684,13,1695.1017,,0.12312702,3600,5400,9000
4577,49578,37291,1995,1/11/1995,31,0.0,2,1513.3564,6,1642.6234,41.579128000000004,0.45798078,4800,3900,8700
4578,49579,40842,1998,12/10/1997,22,0.0,23,1509.1995,5,,43.779701,0.38839942,3600,4800,8400
4579,49580,40074,1997,2/23/1997,55,0.0,22,,16,1368.3964,57.567478,0.90356135,6400,4700,11100
4580,49581,36809,1994,5/4/1994,85,1.0,19,1548.0399,1,,46.821964,0.48137707,9400,3700,13100
4581,49582,36376,1994,2/23/1994,51,0.0,20,,9,1554.0773,28.426563,0.39470258,7300,100,7400
4582,49583,48491,2004,2/24/2004,55,0.0,21,1686.3759,1,1462.7462,59.090869999999995,0.86564183,4500,1100,5600
4583,49584,61203,2014,1/29/2014,44,0.0,16,1543.1119,37,1390.9752,43.867172,0.81021619,4400,400,4800
4584,49585,45500,2002,12/21/2001,24,0.0,22,1380.5382,10,1403.5093,27.818851000000002,0.60907227,8800,3100,11900
4585,49586,27934,1987,11/16/1986,9,0.0,9,,17,1517.9961,38.19556,0.56328052,3800,4300,8100
4586,49587,32357,1991,12/5/1990,17,0.0,0,1599.0568,16,1385.3646,52.87086899999999,0.85884827,6700,4900,11600
4587,49588,55188,2009,3/15/2009,65,0.0,3,1514.807,29,,40.582966,0.86416405,8000,1000,9000
4588,49589,38755,1996,2/17/1996,48,0.0,3,1491.4655,26,1300.6974,,0.84208119,4400,4700,9100
4589,49590,2238,1952,3/13/1952,65,0.0,40,,43,1588.6179,35.305977,0.45861492,7000,700,7700
4590,49591,59679,2013,1/2/2013,32,0.0,11,1573.985,38,1366.0275,48.520493,0.85479885,3800,2800,6600
4591,49592,39384,1997,11/12/1996,7,0.0,14,1648.2378,12,1420.3016,56.950485,0.86849904,6600,3700,10300
4592,49593,59880,2013,1/29/2013,45,0.0,2,1521.4088,38,1449.9561,43.1577,0.72848731,3800,1200,5000
4593,49594,32719,1991,1/31/1991,44,0.0,1,,25,1439.1423,,0.66671598,4800,1100,5900
4594,49595,17415,1976,1/19/1976,40,0.0,11,,25,,,0.48746765,4100,200,4300
4595,49596,1649,1951,12/12/1950,17,0.0,34,,1,1522.3124,,0.59092104,5400,2800,8200
4596,49597,58559,2012,2/14/2012,31,0.0,5,1690.0498,21,,59.2729,0.89901108,4700,5400,10100
4597,49598,46214,2002,4/4/2002,74,0.0,11,1422.8796,13,1661.3201,31.800484,0.31068322,8600,4900,13500
4598,49599,25337,1984,2/7/1984,48,0.0,6,1492.8781,13,,40.713013000000004,0.65622419,4100,3700,7800
4599,49600,19826,1978,4/4/1978,79,0.0,8,1515.111,2,1612.8669,41.829215999999995,0.50322938,6100,4300,10400
4600,49601,57080,2011,11/29/2010,19,0.0,17,,8,1499.5419,,0.77715105,5400,3500,8900
4601,49602,26708,1985,4/6/1985,78,0.0,17,1507.3688,6,1402.0708,,0.76526952,5400,1100,6500
4602,49603,60496,2013,5/10/2013,92,1.0,5,1543.2731,22,1754.8647,44.403828000000004,0.34471023,4000,2600,6600
4603,49604,34157,1992,3/11/1992,63,0.0,20,,14,1530.4379,,0.58455342,7200,300,7500
4604,49605,50456,2006,11/29/2005,15,0.0,11,1536.8212,7,1273.8506,,0.88987124,3800,3000,6800
4605,49606,49099,2005,11/23/2004,10,0.0,24,1633.4724,14,1570.511,53.058772999999995,0.71871191,3900,100,4000
4606,49607,11138,1971,12/5/1970,27,0.0,39,1432.8735,6,1498.5223,39.366917,0.54927486,9300,900,10200
4607,49608,18119,1977,11/12/1976,10,0.0,0,,50,1495.9703,47.015324,0.71531343,3300,3700,7000
4608,49609,18481,1977,1/21/1977,43,0.0,0,1490.5076,13,1521.1826,40.719378999999996,0.59846336,3700,2200,5900
4609,49610,19328,1978,12/30/1977,33,0.0,41,1417.114,3,1455.7206,,0.58744401,6500,4900,11400
4610,49611,5817,1963,1/24/1963,51,0.0,3,,39,1412.2289,32.165028,0.6664055,3400,500,3900
4611,49612,20775,1979,4/1/1979,79,0.0,44,1510.246,1,,42.131434999999996,0.76743066,3300,3900,7200
4612,49613,27894,1987,11/8/1986,5,0.0,14,1450.2181,1,1363.0782,35.722698,0.74597585,6600,500,7100
4613,49614,61274,2014,2/8/2014,49,0.0,7,1510.5676,29,1572.0654,,0.55518341,8200,4500,12700
4614,49615,62568,2015,2/2/2015,49,0.0,26,1594.8175,8,1526.1268,,0.72533107,4200,700,4900
4615,49616,42917,2000,12/14/1999,21,0.0,26,1482.1632,15,,,0.41782123,5100,100,5200
4616,49617,48809,2004,4/9/2004,79,0.0,3,1678.4561,26,1357.0676,58.34408199999999,0.91876668,9200,600,9800
4617,49618,53370,2008,1/5/2008,34,0.0,3,,0,1671.2097,59.757202,0.68685746,8600,3700,12300
4618,49619,6823,1966,11/17/1965,16,0.0,2,1530.2388,0,1635.9861,,0.49172971,9400,4200,13600
4619,49620,11370,1971,1/7/1971,40,0.0,8,,1,1587.1246,61.7118,0.72187138,7200,3200,10400
4620,49621,58657,2012,2/29/2012,35,0.0,38,1412.8845,26,1344.1829,,0.72534364,5300,4400,9700
4621,49622,59301,2013,11/10/2012,7,0.0,17,1526.5023,6,,44.130363,0.66186035,3700,1300,5000
4622,49623,42080,1999,3/10/1999,19,0.0,22,1613.504,7,1552.8834,53.358452,0.71597981,4100,3200,7300
4623,49624,39211,1996,4/19/1996,81,0.0,6,,18,1329.9529,,0.85615242,3700,3800,7500
4624,49625,1589,1951,11/19/1950,9,0.0,33,,1,1496.1875,48.119392,0.72145331,5400,1500,6900
4625,49626,5574,1962,3/20/1962,84,1.0,33,,34,1558.9226,49.367847,0.64292151,4300,4000,8300
4626,49627,6646,1965,2/14/1965,60,0.0,31,1537.9956,28,1591.259,,0.56685656,5300,1000,6300
4627,49628,51724,2007,11/20/2006,12,0.0,9,1364.8201,13,1655.7761,,0.24988393,9400,2000,11400
4628,49629,62056,2015,11/26/2014,13,0.0,7,1500.6975,26,1607.2537,39.470417,0.49056605,8700,1300,10000
4629,49630,42431,1999,4/21/1999,42,0.0,27,1465.3519,26,1433.9021,35.456936,0.68063378,8700,3500,12200
4630,49631,21473,1980,2/5/1980,59,0.0,36,1617.6841,9,,51.116909,0.79807806,4100,2700,6800
4631,49632,46292,2002,4/14/2002,80,0.0,23,1512.2977,4,1547.9741,,0.59152579,3100,3100,6200
4632,49633,18863,1977,4/3/1977,80,0.0,15,1439.1929,8,1423.0514,33.071476000000004,0.66118157,6900,1400,8300
4633,49634,30558,1989,3/1/1989,54,0.0,25,1449.3798,19,,37.631657000000004,0.73878109,7100,300,7400
4634,49635,42907,2000,12/12/1999,20,0.0,26,,17,1574.2417,39.224419,0.5323627,9400,200,9600
4635,49636,44110,2001,12/2/2000,16,0.0,10,,4,1638.9952,35.690338,0.39889163,3700,5100,8800
4636,49637,714,1949,1/1/1949,27,0.0,35,1570.021,40,1438.1783,,0.79159945,5500,1500,7000
4637,49638,6644,1965,2/13/1965,62,0.0,39,1365.4362,2,1513.4283,26.277193,0.43136963,3900,4300,8200
4638,49639,23754,1982,4/18/1982,82,0.0,10,1233.3826,3,1467.0219,16.626879000000002,0.31663281,8600,3900,12500
4639,49640,35096,1993,2/8/1993,46,0.0,2,1465.4442,18,1165.589,38.189827,0.90902203,8000,4100,12100
4640,49641,19269,1978,12/17/1977,26,0.0,9,1702.618,25,,60.64230300000001,0.78517151,6600,2600,9200
4641,49642,21728,1980,3/23/1980,79,0.0,2,1682.4073,17,1351.4723,58.588108,0.92277497,9100,3700,12800
4642,49643,34382,1992,4/14/1992,80,0.0,22,1439.9668,19,1502.0466,34.982498,0.55435586,8100,1000,9100
4643,49644,8407,1968,3/7/1968,75,0.0,28,1471.7964,4,,42.040001000000004,0.37858474,3300,3000,6300
4644,49645,58061,2011,4/16/2011,83,1.0,22,1672.2173,4,1530.9778,57.936127,0.80038244,5500,2400,7900
4645,49646,23595,1982,3/23/1982,67,0.0,9,1505.3821,8,1645.7856,,0.44211531,7500,3200,10700
4646,49647,31311,1990,12/27/1989,25,0.0,14,,4,1529.9884,47.456776,0.6476961999999999,4700,4000,8700
4647,49648,2477,1953,1/24/1953,42,0.0,56,,57,1435.2878,32.768398,0.62344944,4200,4100,8300
4648,49649,3539,1956,2/22/1956,62,0.0,43,1464.5898,31,1485.8842,34.796661,0.61136806,4700,4600,9300
